time,price
2026-03-03T07:48:19+00:00,1.36
2026-03-03T07:48:20+00:00,1.36
2026-03-03T07:48:23+00:00,1.36
2026-03-03T07:48:25+00:00,1.36
2026-03-03T07:48:28+00:00,1.36
2026-03-03T07:48:29+00:00,1.36
2026-03-03T07:48:30+00:00,1.36
2026-03-03T07:48:31+00:00,1.36
2026-03-03T07:48:32+00:00,1.36
2026-03-03T07:48:35+00:00,1.36
2026-03-03T07:48:36+00:00,1.36
2026-03-03T07:48:37+00:00,1.36
2026-03-03T07:48:38+00:00,1.36
2026-03-03T07:48:39+00:00,1.36
2026-03-03T07:48:41+00:00,1.36
2026-03-03T07:48:43+00:00,1.36
2026-03-03T07:48:45+00:00,1.36
2026-03-03T07:48:46+00:00,1.36
2026-03-03T07:48:48+00:00,1.36
2026-03-03T07:48:49+00:00,1.36
2026-03-03T07:48:50+00:00,1.36
2026-03-03T07:48:51+00:00,1.36
2026-03-03T07:48:53+00:00,1.36
2026-03-03T07:48:55+00:00,1.36
2026-03-03T07:48:57+00:00,1.36
2026-03-03T07:48:58+00:00,1.36
2026-03-03T07:48:59+00:00,1.36
2026-03-03T07:49:00+00:00,1.36
2026-03-03T07:49:01+00:00,1.36
2026-03-03T07:49:02+00:00,1.36
2026-03-03T07:49:03+00:00,1.36
2026-03-03T07:49:05+00:00,1.36
2026-03-03T07:49:08+00:00,1.36
2026-03-03T07:49:10+00:00,1.36
2026-03-03T07:49:13+00:00,1.36
2026-03-03T07:49:14+00:00,1.36
2026-03-03T07:49:15+00:00,1.36
2026-03-03T07:49:19+00:00,1.36
2026-03-03T07:49:20+00:00,1.36
2026-03-03T07:49:21+00:00,1.36
2026-03-03T07:49:23+00:00,1.36
2026-03-03T07:49:26+00:00,1.36
2026-03-03T07:49:27+00:00,1.36
2026-03-03T07:49:30+00:00,1.36
2026-03-03T07:49:31+00:00,1.36
2026-03-03T07:49:33+00:00,1.36
2026-03-03T07:49:34+00:00,1.36
2026-03-03T07:49:35+00:00,1.36
2026-03-03T07:49:38+00:00,1.36
2026-03-03T07:49:39+00:00,1.36
2026-03-03T07:49:40+00:00,1.36
2026-03-03T07:49:41+00:00,1.36
2026-03-03T07:49:44+00:00,1.36
2026-03-03T07:49:45+00:00,1.36
2026-03-03T07:49:46+00:00,1.36
2026-03-03T07:49:47+00:00,1.36
2026-03-03T07:49:48+00:00,1.36
2026-03-03T07:49:49+00:00,1.36
2026-03-03T07:49:51+00:00,1.36
2026-03-03T07:49:52+00:00,1.36
2026-03-03T07:49:53+00:00,1.36
2026-03-03T07:49:54+00:00,1.36
2026-03-03T07:49:55+00:00,1.36
2026-03-03T07:49:56+00:00,1.36
2026-03-03T07:49:58+00:00,1.36
2026-03-03T07:49:59+00:00,1.36
2026-03-03T07:50:01+00:00,1.36
2026-03-03T07:50:02+00:00,1.36
2026-03-03T07:50:03+00:00,1.36
2026-03-03T07:50:04+00:00,1.36
2026-03-03T07:50:05+00:00,1.36
2026-03-03T07:50:07+00:00,1.36
2026-03-03T07:50:10+00:00,1.36
2026-03-03T07:50:11+00:00,1.36
2026-03-03T07:50:12+00:00,1.36
2026-03-03T07:50:13+00:00,1.36
2026-03-03T07:50:14+00:00,1.36
2026-03-03T07:50:15+00:00,1.36
2026-03-03T07:50:16+00:00,1.36
2026-03-03T07:50:18+00:00,1.36
2026-03-03T07:50:19+00:00,1.36
2026-03-03T07:50:21+00:00,1.36
2026-03-03T07:50:22+00:00,1.36
2026-03-03T07:50:24+00:00,1.36
2026-03-03T07:50:25+00:00,1.36
2026-03-03T07:50:26+00:00,1.36
2026-03-03T07:50:27+00:00,1.36
2026-03-03T07:50:28+00:00,1.36
2026-03-03T07:50:30+00:00,1.36
2026-03-03T07:50:31+00:00,1.36
2026-03-03T07:50:33+00:00,1.36
2026-03-03T07:50:35+00:00,1.36
2026-03-03T07:50:36+00:00,1.36
2026-03-03T07:50:38+00:00,1.36
2026-03-03T07:50:41+00:00,1.36
2026-03-03T07:50:42+00:00,1.36
2026-03-03T07:50:43+00:00,1.36
2026-03-03T07:50:45+00:00,1.36
2026-03-03T07:50:46+00:00,1.36
2026-03-03T07:50:47+00:00,1.36
2026-03-03T07:50:48+00:00,1.36
2026-03-03T07:50:50+00:00,1.36
2026-03-03T07:50:51+00:00,1.36
2026-03-03T07:50:52+00:00,1.36
2026-03-03T07:50:53+00:00,1.36
2026-03-03T07:50:54+00:00,1.36
2026-03-03T07:50:55+00:00,1.36
2026-03-03T07:50:56+00:00,1.36
2026-03-03T07:50:57+00:00,1.36
2026-03-03T07:50:58+00:00,1.36
2026-03-03T07:50:59+00:00,1.36
2026-03-03T07:51:00+00:00,1.36
2026-03-03T07:51:01+00:00,1.36
2026-03-03T07:51:02+00:00,1.36
2026-03-03T07:51:03+00:00,1.36
2026-03-03T07:51:04+00:00,1.36
2026-03-03T07:51:05+00:00,1.36
2026-03-03T07:51:06+00:00,1.36
2026-03-03T07:51:08+00:00,1.36
2026-03-03T07:51:10+00:00,1.36
2026-03-03T07:51:11+00:00,1.36
2026-03-03T07:51:12+00:00,1.36
2026-03-03T07:51:13+00:00,1.36
2026-03-03T07:51:14+00:00,1.36
2026-03-03T07:51:15+00:00,1.36
2026-03-03T07:51:16+00:00,1.36
2026-03-03T07:51:18+00:00,1.36
2026-03-03T07:51:19+00:00,1.36
2026-03-03T07:51:20+00:00,1.36
2026-03-03T07:51:21+00:00,1.36
2026-03-03T07:51:22+00:00,1.36
2026-03-03T07:51:23+00:00,1.36
2026-03-03T07:51:24+00:00,1.36
2026-03-03T07:51:26+00:00,1.36
2026-03-03T07:51:27+00:00,1.36
2026-03-03T07:51:28+00:00,1.36
2026-03-03T07:51:29+00:00,1.36
2026-03-03T07:51:30+00:00,1.36
2026-03-03T07:51:32+00:00,1.36
2026-03-03T07:51:33+00:00,1.36
2026-03-03T07:51:34+00:00,1.36
2026-03-03T07:51:35+00:00,1.36
2026-03-03T07:51:36+00:00,1.36
2026-03-03T07:51:37+00:00,1.36
2026-03-03T07:51:39+00:00,1.36
2026-03-03T07:51:41+00:00,1.36
2026-03-03T07:51:42+00:00,1.36
2026-03-03T07:51:43+00:00,1.36
2026-03-03T07:51:44+00:00,1.36
2026-03-03T07:51:46+00:00,1.36
2026-03-03T07:51:47+00:00,1.36
2026-03-03T07:51:49+00:00,1.36
2026-03-03T07:51:50+00:00,1.36
2026-03-03T07:51:51+00:00,1.36
2026-03-03T07:51:52+00:00,1.36
2026-03-03T07:51:53+00:00,1.36
2026-03-03T07:51:55+00:00,1.36
2026-03-03T07:51:56+00:00,1.36
2026-03-03T07:51:59+00:00,1.36
2026-03-03T07:52:00+00:00,1.36
2026-03-03T07:52:01+00:00,1.36
2026-03-03T07:52:02+00:00,1.36
2026-03-03T07:52:03+00:00,1.36
2026-03-03T07:52:04+00:00,1.36
2026-03-03T07:52:06+00:00,1.36
2026-03-03T07:52:08+00:00,1.36
2026-03-03T07:52:09+00:00,1.36
2026-03-03T07:52:11+00:00,1.36
2026-03-03T07:52:12+00:00,1.36
2026-03-03T07:52:13+00:00,1.36
2026-03-03T07:52:14+00:00,1.36
2026-03-03T07:52:15+00:00,1.36
2026-03-03T07:52:16+00:00,1.36
2026-03-03T07:52:20+00:00,1.36
2026-03-03T07:52:21+00:00,1.36
2026-03-03T07:52:24+00:00,1.36
2026-03-03T07:52:25+00:00,1.36
2026-03-03T07:52:26+00:00,1.36
2026-03-03T07:52:27+00:00,1.36
2026-03-03T07:52:28+00:00,1.36
2026-03-03T07:52:29+00:00,1.36
2026-03-03T07:52:30+00:00,1.36
2026-03-03T07:52:31+00:00,1.36
2026-03-03T07:52:32+00:00,1.36
2026-03-03T07:52:34+00:00,1.36
2026-03-03T07:52:35+00:00,1.36
2026-03-03T07:52:36+00:00,1.36
2026-03-03T07:52:38+00:00,1.36
2026-03-03T07:52:39+00:00,1.36
2026-03-03T07:52:40+00:00,1.36
2026-03-03T07:52:41+00:00,1.36
2026-03-03T07:52:42+00:00,1.36
2026-03-03T07:52:43+00:00,1.36
2026-03-03T07:52:44+00:00,1.36
2026-03-03T07:52:45+00:00,1.36
2026-03-03T07:52:46+00:00,1.36
2026-03-03T07:52:48+00:00,1.36
2026-03-03T07:52:50+00:00,1.36
2026-03-03T07:52:51+00:00,1.36
2026-03-03T07:52:52+00:00,1.36
2026-03-03T07:52:53+00:00,1.36
2026-03-03T07:52:56+00:00,1.36
2026-03-03T07:52:57+00:00,1.36
2026-03-03T07:52:58+00:00,1.36
2026-03-03T07:52:59+00:00,1.36
2026-03-03T07:53:01+00:00,1.36
2026-03-03T07:53:02+00:00,1.36
2026-03-03T07:53:03+00:00,1.36
2026-03-03T07:53:04+00:00,1.36
2026-03-03T07:53:05+00:00,1.36
2026-03-03T07:53:06+00:00,1.36
2026-03-03T07:53:07+00:00,1.36
2026-03-03T07:53:09+00:00,1.36
2026-03-03T07:53:12+00:00,1.36
2026-03-03T07:53:13+00:00,1.36
2026-03-03T07:53:17+00:00,1.36
2026-03-03T07:53:19+00:00,1.36
2026-03-03T07:53:20+00:00,1.36
2026-03-03T07:53:21+00:00,1.36
2026-03-03T07:53:22+00:00,1.36
2026-03-03T07:53:23+00:00,1.36
2026-03-03T07:53:24+00:00,1.36
2026-03-03T07:53:25+00:00,1.36
2026-03-03T07:53:26+00:00,1.36
2026-03-03T07:53:27+00:00,1.36
2026-03-03T07:53:28+00:00,1.36
2026-03-03T07:53:29+00:00,1.36
2026-03-03T07:53:30+00:00,1.36
2026-03-03T07:53:32+00:00,1.36
2026-03-03T07:53:34+00:00,1.36
2026-03-03T07:53:35+00:00,1.36
2026-03-03T07:53:36+00:00,1.36
2026-03-03T07:53:37+00:00,1.36
2026-03-03T07:53:38+00:00,1.36
2026-03-03T07:53:40+00:00,1.36
2026-03-03T07:53:42+00:00,1.36
2026-03-03T07:53:45+00:00,1.36
2026-03-03T07:53:47+00:00,1.36
2026-03-03T07:53:48+00:00,1.36
2026-03-03T07:53:49+00:00,1.36
2026-03-03T07:53:50+00:00,1.36
2026-03-03T07:53:52+00:00,1.36
2026-03-03T07:53:53+00:00,1.36
2026-03-03T07:53:54+00:00,1.36
2026-03-03T07:53:57+00:00,1.36
2026-03-03T07:53:58+00:00,1.36
2026-03-03T07:53:59+00:00,1.36
2026-03-03T07:54:00+00:00,1.36
2026-03-03T07:54:01+00:00,1.36
2026-03-03T07:54:03+00:00,1.36
2026-03-03T07:54:04+00:00,1.36
2026-03-03T07:54:05+00:00,1.36
2026-03-03T07:54:06+00:00,1.36
2026-03-03T07:54:08+00:00,1.36
2026-03-03T07:54:09+00:00,1.36
2026-03-03T07:54:10+00:00,1.36
2026-03-03T07:54:11+00:00,1.36
2026-03-03T07:54:13+00:00,1.36
2026-03-03T07:54:14+00:00,1.36
2026-03-03T07:54:16+00:00,1.36
2026-03-03T07:54:17+00:00,1.36
2026-03-03T07:54:18+00:00,1.36
2026-03-03T07:54:19+00:00,1.36
2026-03-03T07:54:20+00:00,1.36
2026-03-03T07:54:21+00:00,1.36
2026-03-03T07:54:22+00:00,1.36
2026-03-03T07:54:23+00:00,1.36
2026-03-03T07:54:24+00:00,1.36
2026-03-03T07:54:25+00:00,1.36
2026-03-03T07:54:26+00:00,1.36
2026-03-03T07:54:27+00:00,1.36
2026-03-03T07:54:28+00:00,1.36
2026-03-03T07:54:29+00:00,1.36
2026-03-03T07:54:32+00:00,1.36
2026-03-03T07:54:34+00:00,1.36
2026-03-03T07:54:35+00:00,1.36
2026-03-03T07:54:36+00:00,1.36
2026-03-03T07:54:38+00:00,1.36
2026-03-03T07:54:39+00:00,1.36
2026-03-03T07:54:40+00:00,1.36
2026-03-03T07:54:41+00:00,1.36
2026-03-03T07:54:44+00:00,1.36
2026-03-03T07:54:45+00:00,1.36
2026-03-03T07:54:46+00:00,1.36
2026-03-03T07:54:47+00:00,1.36
2026-03-03T07:54:49+00:00,1.36
2026-03-03T07:54:50+00:00,1.36
2026-03-03T07:54:51+00:00,1.36
2026-03-03T07:54:52+00:00,1.36
2026-03-03T07:54:53+00:00,1.36
2026-03-03T07:54:54+00:00,1.36
2026-03-03T07:54:55+00:00,1.36
2026-03-03T07:54:57+00:00,1.36
2026-03-03T07:54:59+00:00,1.36
2026-03-03T07:55:00+00:00,1.36
2026-03-03T07:55:01+00:00,1.36
2026-03-03T07:55:02+00:00,1.36
2026-03-03T07:55:03+00:00,1.36
2026-03-03T07:55:04+00:00,1.36
2026-03-03T07:55:05+00:00,1.36
2026-03-03T07:55:06+00:00,1.36
2026-03-03T07:55:07+00:00,1.36
2026-03-03T07:55:08+00:00,1.36
2026-03-03T07:55:09+00:00,1.36
2026-03-03T07:55:11+00:00,1.36
2026-03-03T07:55:12+00:00,1.36
2026-03-03T07:55:14+00:00,1.36
2026-03-03T07:55:15+00:00,1.36
2026-03-03T07:55:16+00:00,1.36
2026-03-03T07:55:17+00:00,1.36
2026-03-03T07:55:18+00:00,1.36
2026-03-03T07:55:21+00:00,1.36
2026-03-03T07:55:22+00:00,1.36
2026-03-03T07:55:23+00:00,1.36
2026-03-03T07:55:26+00:00,1.36
2026-03-03T07:55:29+00:00,1.36
2026-03-03T07:55:30+00:00,1.36
2026-03-03T07:55:32+00:00,1.36
2026-03-03T07:55:34+00:00,1.36
2026-03-03T07:55:35+00:00,1.36
2026-03-03T07:55:38+00:00,1.36
2026-03-03T07:55:39+00:00,1.36
2026-03-03T07:55:40+00:00,1.36
2026-03-03T07:55:42+00:00,1.36
2026-03-03T07:55:43+00:00,1.36
2026-03-03T07:55:44+00:00,1.36
2026-03-03T07:55:45+00:00,1.36
2026-03-03T07:55:46+00:00,1.36
2026-03-03T07:55:47+00:00,1.36
2026-03-03T07:55:48+00:00,1.36
2026-03-03T07:55:49+00:00,1.36
2026-03-03T07:55:51+00:00,1.36
2026-03-03T07:55:52+00:00,1.36
2026-03-03T07:55:53+00:00,1.36
2026-03-03T07:55:55+00:00,1.36
2026-03-03T07:55:56+00:00,1.36
2026-03-03T07:55:57+00:00,1.36
2026-03-03T07:55:58+00:00,1.36
2026-03-03T07:55:59+00:00,1.36
2026-03-03T07:56:00+00:00,1.36
2026-03-03T07:56:02+00:00,1.36
2026-03-03T07:56:03+00:00,1.36
2026-03-03T07:56:04+00:00,1.36
2026-03-03T07:56:05+00:00,1.36
2026-03-03T07:56:06+00:00,1.36
2026-03-03T07:56:07+00:00,1.36
2026-03-03T07:56:08+00:00,1.36
2026-03-03T07:56:10+00:00,1.36
2026-03-03T07:56:12+00:00,1.36
2026-03-03T07:56:13+00:00,1.36
2026-03-03T07:56:14+00:00,1.36
2026-03-03T07:56:15+00:00,1.36
2026-03-03T07:56:16+00:00,1.36
2026-03-03T07:56:17+00:00,1.36
2026-03-03T07:56:18+00:00,1.36
2026-03-03T07:56:19+00:00,1.36
2026-03-03T07:56:20+00:00,1.36
2026-03-03T07:56:21+00:00,1.36
2026-03-03T07:56:22+00:00,1.36
2026-03-03T07:56:23+00:00,1.36
2026-03-03T07:56:24+00:00,1.36
2026-03-03T07:56:25+00:00,1.36
2026-03-03T07:56:26+00:00,1.36
2026-03-03T07:56:27+00:00,1.36
2026-03-03T07:56:28+00:00,1.36
2026-03-03T07:56:29+00:00,1.36
2026-03-03T07:56:30+00:00,1.36
2026-03-03T07:56:32+00:00,1.36
2026-03-03T07:56:34+00:00,1.36
2026-03-03T07:56:35+00:00,1.36
2026-03-03T07:56:36+00:00,1.36
2026-03-03T07:56:38+00:00,1.36
2026-03-03T07:56:39+00:00,1.36
2026-03-03T07:56:40+00:00,1.36
2026-03-03T07:56:41+00:00,1.36
2026-03-03T07:56:43+00:00,1.36
2026-03-03T07:56:44+00:00,1.36
2026-03-03T07:56:45+00:00,1.36
2026-03-03T07:56:46+00:00,1.36
2026-03-03T07:56:49+00:00,1.36
2026-03-03T07:56:50+00:00,1.36
2026-03-03T07:56:51+00:00,1.36
2026-03-03T07:56:52+00:00,1.36
2026-03-03T07:56:53+00:00,1.36
2026-03-03T07:56:54+00:00,1.36
2026-03-03T07:56:55+00:00,1.36
2026-03-03T07:56:56+00:00,1.36
2026-03-03T07:56:57+00:00,1.36
2026-03-03T07:56:58+00:00,1.36
2026-03-03T07:56:59+00:00,1.36
2026-03-03T07:57:00+00:00,1.36
2026-03-03T07:57:01+00:00,1.36
2026-03-03T07:57:02+00:00,1.36
2026-03-03T07:57:03+00:00,1.36
2026-03-03T07:57:04+00:00,1.36
2026-03-03T07:57:05+00:00,1.36
2026-03-03T07:57:06+00:00,1.36
2026-03-03T07:57:07+00:00,1.36
2026-03-03T07:57:08+00:00,1.36
2026-03-03T07:57:09+00:00,1.36
2026-03-03T07:57:10+00:00,1.36
2026-03-03T07:57:11+00:00,1.36
2026-03-03T07:57:12+00:00,1.36
2026-03-03T07:57:13+00:00,1.36
2026-03-03T07:57:14+00:00,1.36
2026-03-03T07:57:16+00:00,1.36
2026-03-03T07:57:18+00:00,1.36
2026-03-03T07:57:19+00:00,1.36
2026-03-03T07:57:20+00:00,1.36
2026-03-03T07:57:21+00:00,1.36
2026-03-03T07:57:22+00:00,1.36
2026-03-03T07:57:23+00:00,1.36
2026-03-03T07:57:24+00:00,1.36
2026-03-03T07:57:25+00:00,1.36
2026-03-03T07:57:27+00:00,1.36
2026-03-03T07:57:29+00:00,1.36
2026-03-03T07:57:30+00:00,1.36
2026-03-03T07:57:32+00:00,1.36
2026-03-03T07:57:33+00:00,1.36
2026-03-03T07:57:35+00:00,1.36
2026-03-03T07:57:36+00:00,1.36
2026-03-03T07:57:38+00:00,1.36
2026-03-03T07:57:40+00:00,1.36
2026-03-03T07:57:41+00:00,1.36
2026-03-03T07:57:44+00:00,1.36
2026-03-03T07:57:45+00:00,1.36
2026-03-03T07:57:46+00:00,1.36
2026-03-03T07:57:47+00:00,1.36
2026-03-03T07:57:49+00:00,1.36
2026-03-03T07:57:51+00:00,1.36
2026-03-03T07:57:52+00:00,1.36
2026-03-03T07:57:54+00:00,1.36
2026-03-03T07:57:55+00:00,1.36
2026-03-03T07:57:56+00:00,1.36
2026-03-03T07:57:58+00:00,1.36
2026-03-03T07:57:59+00:00,1.36
2026-03-03T07:58:00+00:00,1.36
2026-03-03T07:58:01+00:00,1.36
2026-03-03T07:58:02+00:00,1.36
2026-03-03T07:58:03+00:00,1.36
2026-03-03T07:58:04+00:00,1.36
2026-03-03T07:58:05+00:00,1.36
2026-03-03T07:58:06+00:00,1.36
2026-03-03T07:58:07+00:00,1.36
2026-03-03T07:58:08+00:00,1.36
2026-03-03T07:58:09+00:00,1.36
2026-03-03T07:58:10+00:00,1.36
2026-03-03T07:58:11+00:00,1.36
2026-03-03T07:58:12+00:00,1.36
2026-03-03T07:58:13+00:00,1.36
2026-03-03T07:58:14+00:00,1.36
2026-03-03T07:58:15+00:00,1.36
2026-03-03T07:58:16+00:00,1.36
2026-03-03T07:58:17+00:00,1.36
2026-03-03T07:58:18+00:00,1.36
2026-03-03T07:58:19+00:00,1.36
2026-03-03T07:58:20+00:00,1.36
2026-03-03T07:58:22+00:00,1.36
2026-03-03T07:58:23+00:00,1.36
2026-03-03T07:58:25+00:00,1.36
2026-03-03T07:58:26+00:00,1.36
2026-03-03T07:58:27+00:00,1.36
2026-03-03T07:58:28+00:00,1.36
2026-03-03T07:58:29+00:00,1.36
2026-03-03T07:58:31+00:00,1.36
2026-03-03T07:58:32+00:00,1.36
2026-03-03T07:58:33+00:00,1.36
2026-03-03T07:58:34+00:00,1.36
2026-03-03T07:58:35+00:00,1.36
2026-03-03T07:58:36+00:00,1.36
2026-03-03T07:58:37+00:00,1.36
2026-03-03T07:58:39+00:00,1.36
2026-03-03T07:58:41+00:00,1.36
2026-03-03T07:58:42+00:00,1.36
2026-03-03T07:58:43+00:00,1.36
2026-03-03T07:58:44+00:00,1.36
2026-03-03T07:58:45+00:00,1.36
2026-03-03T07:58:46+00:00,1.36
2026-03-03T07:58:48+00:00,1.36
2026-03-03T07:58:50+00:00,1.36
2026-03-03T07:58:53+00:00,1.36
2026-03-03T07:58:54+00:00,1.36
2026-03-03T07:58:55+00:00,1.36
2026-03-03T07:58:57+00:00,1.36
2026-03-03T07:58:58+00:00,1.36
2026-03-03T07:58:59+00:00,1.36
2026-03-03T07:59:00+00:00,1.36
2026-03-03T07:59:01+00:00,1.36
2026-03-03T07:59:02+00:00,1.36
2026-03-03T07:59:04+00:00,1.36
2026-03-03T07:59:06+00:00,1.36
2026-03-03T07:59:07+00:00,1.36
2026-03-03T07:59:12+00:00,1.36
2026-03-03T07:59:13+00:00,1.36
2026-03-03T07:59:14+00:00,1.36
2026-03-03T07:59:16+00:00,1.36
2026-03-03T07:59:17+00:00,1.36
2026-03-03T07:59:18+00:00,1.36
2026-03-03T07:59:19+00:00,1.36
2026-03-03T07:59:21+00:00,1.36
2026-03-03T07:59:23+00:00,1.36
2026-03-03T07:59:24+00:00,1.36
2026-03-03T07:59:26+00:00,1.36
2026-03-03T07:59:27+00:00,1.36
2026-03-03T07:59:30+00:00,1.36
2026-03-03T07:59:32+00:00,1.36
2026-03-03T07:59:33+00:00,1.36
2026-03-03T07:59:35+00:00,1.36
2026-03-03T07:59:36+00:00,1.36
2026-03-03T07:59:37+00:00,1.36
2026-03-03T07:59:38+00:00,1.36
2026-03-03T07:59:40+00:00,1.36
2026-03-03T07:59:43+00:00,1.36
2026-03-03T07:59:44+00:00,1.36
2026-03-03T07:59:46+00:00,1.36
2026-03-03T07:59:47+00:00,1.36
2026-03-03T07:59:48+00:00,1.36
